ID,sentence,labels,isBGC
HalfMibigHalfGenome_4944,Cluster_1658632 Cluster_0303620 Cluster_0010296 Cluster_0152534 Cluster_1250853 Cluster_1585997 Cluster_0879159 Cluster_0063837 Cluster_0669075 Cluster_0564191 Cluster_0968728 Cluster_1491090 Cluster_0303148 Cluster_1039846 Cluster_1831515 Cluster_1775475 Cluster_1809265 Cluster_1115462 Cluster_0415330 Cluster_1617303 Cluster_0831508 Cluster_0010015 Cluster_0810426 EC:2.1.1.186 EC:2.8.3.18 Cluster_0276974,Non,No
HalfMibigHalfGenome_4945,Cluster_0273961 Cluster_0841739 Cluster_0468568 Cluster_0386457 Cluster_0209554 Cluster_1019313 EC:5.4.2.11 Cluster_1762125,Non,No
HalfMibigHalfGenome_4946,Cluster_1794321 Cluster_0813181 Cluster_0406134 EC:5.4.4.2 Cluster_0826382 EC:1.1.1.100 EC:1.1.3.15 Cluster_1196837 Cluster_0089494 Cluster_1334730 Cluster_1786938 Cluster_0886620 Cluster_1562238 Cluster_0060373 EC:5.1.99.1 Cluster_1276021 Cluster_0451180 EC:2.3.1.16 Cluster_0983199 Cluster_0453545 Cluster_1569621 Cluster_0178474 Cluster_1327698 Cluster_1612663 Cluster_1423190 Cluster_0430799 Cluster_1173927 Cluster_0008630 Cluster_1852241 Cluster_1597292 Cluster_0196669 EC:4.2.1.2 Cluster_0947447 Cluster_0010015 EC:3.6.4.12 Cluster_0962931 Cluster_1720985,Non,No
HalfMibigHalfGenome_4947,Cluster_0997531 Cluster_1408046 Cluster_0760536 Cluster_0942706 Cluster_1806629 Cluster_1433967 Cluster_1227579 EC:2.5.1.75 Cluster_1209671 Cluster_1170980 Cluster_0411931 Cluster_1078323 Cluster_0534789 Cluster_0456024 Cluster_0142892 Cluster_0855565 Cluster_1463401 Cluster_1124474 Cluster_1705283 Cluster_1793112 Cluster_1200871 EC:5.3.3.6 Cluster_0717049 Cluster_0689057,Non,No
HalfMibigHalfGenome_4948,Cluster_1450705 Cluster_1023332 Cluster_0403649 Cluster_0589711 Cluster_1847886 Cluster_1517264 Cluster_1297729 Cluster_1313057 Cluster_0334911 EC:2.7.11.1 EC:3.4.24.70 Cluster_0894935 Cluster_1710215 Cluster_0177916 Cluster_1198284 Cluster_0631557 Cluster_1207787 EC:6.2.1.3,Non,No
HalfMibigHalfGenome_4949,Cluster_0672356 Cluster_0292433 Cluster_0217892 Cluster_1747296 Cluster_0642084 Cluster_0792389 EC:5.1.3.13 Cluster_0768163 Cluster_0386936 EC:2.1.1.79 Cluster_0000864 Cluster_1260181 Cluster_1893440 Cluster_1063171 Cluster_1082902 Cluster_0422343 Cluster_0726836 Cluster_0916332 EC:1.21.98.2 Cluster_1887289 Cluster_1259624 EC:2.3.1.8 Cluster_1837538 EC:2.3.1.128 EC:2.7.1.6,Non,No
HalfMibigHalfGenome_4950,Cluster_1192257 Cluster_0742456 Cluster_0821836 Cluster_0247860 Cluster_0913535 Cluster_0285241 Cluster_0055633 EC:3.6.3.17 Cluster_0947447 Cluster_0568124 Cluster_0470758 Cluster_0900349 Cluster_0107005 Cluster_0780650 Cluster_1841683 Cluster_1579303 Cluster_0410206 Cluster_0357395 Cluster_1793333 EC:3.1.11.6 Cluster_0496159,Non,No
HalfMibigHalfGenome_4951,Cluster_1244871 Cluster_1718227 Cluster_0946543 Cluster_0634435 Cluster_1877705 EC:5.1.3.13 EC:2.3.3.10 Cluster_1911082 Cluster_0067576 Cluster_1491047 Cluster_0973071 Cluster_0779982 Cluster_1100492,Non,No
HalfMibigHalfGenome_4952,EC:3.1.21.5 Cluster_0519424 Cluster_0267497 Cluster_0587722 EC:4.2.1.144 Cluster_1021965 Cluster_0624408 Cluster_0211868 Cluster_0470758 Cluster_1690930 Cluster_0837465 Cluster_0789867 Cluster_1809265 Cluster_1878844 Cluster_1313476 Cluster_1044407 EC:1.7.99.1 Cluster_0231832 Cluster_1859309 EC:1.13.11.6 Cluster_0961851 Cluster_1191475 Cluster_1325676 Cluster_1429602 Cluster_1128041 EC:3.6.3.43 Cluster_1413801 Cluster_0287775 Cluster_0342080 Cluster_0931041 Cluster_1617769 Cluster_0813082,Non,No
HalfMibigHalfGenome_4953,Cluster_0886900 EC:3.6.3.17 Cluster_1349763 Cluster_0426354 Cluster_1197614,Non,No
HalfMibigHalfGenome_4954,EC:2.1.1.67 Cluster_0485460 Cluster_0362237 EC:1.1.1.267 Cluster_1200500 EC:2.1.1.113 Cluster_0857149 Cluster_1308758 Cluster_0518461 EC:2.6.1.50 Cluster_1281899 Cluster_1852520 Cluster_0383719 Cluster_1610807 Cluster_1285326 EC:3.4.15.5 Cluster_1381865 Cluster_1207787 Cluster_0476939 EC:4.2.1.119 Cluster_1574661 Cluster_0229974 Cluster_0609127 Cluster_1788038 Cluster_1551024 Cluster_1293332 EC:6.2.1.3 Cluster_1142816 Cluster_0905857 Cluster_1156271 Cluster_1671231 Cluster_0458966 Cluster_0911122 Cluster_0390884 Cluster_1084033 Cluster_1504484 Cluster_1263802 Cluster_0129903 Cluster_0134075 Cluster_1204982 EC:2.3.1.165 Cluster_0841739,Non,No
HalfMibigHalfGenome_4955,EC:2.3.1.179 Cluster_1416147 Cluster_0805133 Cluster_0604684 Cluster_0897526 Cluster_0098991 Cluster_1636609 EC:1.13.11.80 Cluster_0033671 Cluster_1396666 Cluster_0680778,Non,No
HalfMibigHalfGenome_4956,Cluster_0650794 Cluster_0282909 Cluster_1456679,Non,No
HalfMibigHalfGenome_4957,Cluster_1046601 Cluster_0620329 Cluster_1500476 Cluster_0983199 Cluster_0913816 Cluster_0420071 Cluster_1047893 Cluster_1351730 Cluster_0008689 Cluster_0898720 Cluster_1096056 EC:6.2.1.3 Cluster_0327685 Cluster_1529179 Cluster_1490100 Cluster_1466249 Cluster_0551370 Cluster_0235723 Cluster_0828284 Cluster_0008936 EC:6.4.1.3 EC:2.7.1.35 Cluster_0674135 Cluster_0621617 Cluster_0247963 Cluster_0265579 Cluster_1361771 Cluster_1728541 Cluster_1676904 Cluster_0230495 Cluster_1090234 EC:1.2.1.27 Cluster_1445221 Cluster_1888388 Cluster_1322481 Cluster_1052945 EC:6.2.1.3 EC:1.14.13.22 Cluster_0267503 Cluster_0302459 Cluster_1403075 Cluster_0947447 Cluster_1660792 Cluster_1122732 EC:3.4.24.15,Non,No
HalfMibigHalfGenome_4958,Cluster_1727132 Cluster_0947447,Non,No
HalfMibigHalfGenome_4959,EC:2.7.7.58 Cluster_0620867 Cluster_0191446 Cluster_1780452 Cluster_1264616 Cluster_0344964 Cluster_0229101 EC:1.17.7.3 Cluster_0519424,Non,No
HalfMibigHalfGenome_4960,Cluster_0611588,Non,No
HalfMibigHalfGenome_4961,Cluster_1339804 Cluster_1852520 Cluster_1662717 Cluster_0257197 Cluster_0779520 Cluster_0504390 Cluster_0935171,Non,No
HalfMibigHalfGenome_4962,Cluster_1744749 Cluster_1144205 EC:2.6.1.42 Cluster_1901296 Cluster_1228073 Cluster_1535210 Cluster_0512516 Cluster_1854690 Cluster_1520962 Cluster_1086920 Cluster_0585185 Cluster_1205981 Cluster_1142073 Cluster_1578545,Non,No
HalfMibigHalfGenome_4963,Cluster_1223796 Cluster_0568161 Cluster_1010149 Cluster_1625514 Cluster_1417483 Cluster_0351279 Cluster_1252149 Cluster_1035353 EC:2.5.1.7 Cluster_1129947 Cluster_0306482 Cluster_0537122 Cluster_0684117 Cluster_0683825 Cluster_0545595 Cluster_1742463 Cluster_1603361,Non,No
HalfMibigHalfGenome_4964,Cluster_1070551 Cluster_1462273 Cluster_1192257 Cluster_0829257 Cluster_0393773 Cluster_1060693 Cluster_1384555 Cluster_1816866 Cluster_0599378 Cluster_0686095 Cluster_1454021 Cluster_0323323 EC:3.3.2.1 Cluster_0391988 EC:6.3.3.4 Cluster_0792780 Cluster_0250152 Cluster_0651419 Cluster_1315964,Non,No
HalfMibigHalfGenome_4965,Cluster_0820569 Cluster_0609373 Cluster_0618865 Cluster_1073396 Cluster_0429690 Cluster_0758398 Cluster_0357299 Cluster_1328459 Cluster_0396629 Cluster_0922191 Cluster_1248233 Cluster_0031642 Cluster_0886824,Non,No
HalfMibigHalfGenome_4966,Cluster_1389355 Cluster_0548389 Cluster_0857149 Cluster_0695796 Cluster_0276372 Cluster_1220887,Non,No
HalfMibigHalfGenome_4967,Cluster_1102874 EC:6.2.1.3,Non,No
HalfMibigHalfGenome_4968,Cluster_0219762 Cluster_0617578 Cluster_0535699 Cluster_1516797 Cluster_0974775 Cluster_0431146 EC:2.3.1.94 Cluster_0659041 Cluster_1007791 Cluster_0521502 Cluster_1555084 Cluster_1207787 Cluster_1243849 Cluster_0054008 Cluster_1860631 Cluster_1028698 Cluster_1782869 Cluster_1562203 Cluster_1371565 Cluster_1780812 Cluster_0091623 Cluster_1050404 Cluster_0417784 Cluster_0139289 Cluster_1835753 Cluster_1837898 Cluster_0780735 Cluster_0258057 Cluster_1044407 Cluster_0572811 Cluster_0791623 EC:3.6.3.17 Cluster_1308948 Cluster_1396666 Cluster_0395917 Cluster_1228335 Cluster_1059124 Cluster_1680653 Cluster_0907580 Cluster_1690299 Cluster_1904482 Cluster_0213060 Cluster_1202160 Cluster_0125475 Cluster_1058093 Cluster_0422853 Cluster_0805133 Cluster_0966815 Cluster_0898102,Non,No
HalfMibigHalfGenome_4969,EC:2.3.1.94 Cluster_0804847 Cluster_0673382 Cluster_0759204 Cluster_0569733 Cluster_1909457 Cluster_0027388,Non,No
HalfMibigHalfGenome_4970,Cluster_1199471,Non,No
HalfMibigHalfGenome_4971,EC:6.3.5.4 Cluster_0737205 Cluster_0152797 EC:2.6.1.52 Cluster_0252035 Cluster_0109334 Cluster_0139583 Cluster_1767466 Cluster_0932976 Cluster_1388063 Cluster_1910073 Cluster_0317052 Cluster_1705292 Cluster_0033536 EC:2.3.1.184 Cluster_0541330 Cluster_0053330 Cluster_1403462 Cluster_0187101 Cluster_0769874,Non,No
HalfMibigHalfGenome_4972,Cluster_0966815 EC:2.3.1.17 Cluster_0770496 Cluster_0062798 Cluster_0621617 Cluster_0052449 EC:1.13.11.11 Cluster_0534470 Cluster_0109954 Cluster_1835790 Cluster_0813723 Cluster_0617282 Cluster_1802486 Cluster_0871502 Cluster_1415601 Cluster_1626344,Non,No
HalfMibigHalfGenome_4973,EC:3.6.3.5 Cluster_0643386 Cluster_1111867 Cluster_1284729 Cluster_0943111 Cluster_1662174 Cluster_1720201 EC:4.2.1.119 Cluster_0200548 EC:1.14.11.17 Cluster_0909082 Cluster_1780452 Cluster_0766044 Cluster_1695464 EC:2.1.1.77 Cluster_1063108 EC:3.11.1.1 Cluster_0072069,Non,No
HalfMibigHalfGenome_4974,Cluster_0269720 Cluster_0907692 EC:2.7.8.5 Cluster_1572259 Cluster_1747296 Cluster_0241843 Cluster_0799877 Cluster_1422673 Cluster_0762981,Non,No
HalfMibigHalfGenome_4975,Cluster_1444976 Cluster_0257264 Cluster_0031642 Cluster_0334696 Cluster_1034428 Cluster_1069295 Cluster_0176291 EC:4.3.1.24 Cluster_1121520 Cluster_0950171 Cluster_1291524 Cluster_1603750 Cluster_1871660 Cluster_1462722 EC:1.13.11.27 Cluster_0779982 Cluster_0848731 Cluster_0114621 Cluster_1420139,Non,No
HalfMibigHalfGenome_4976,EC:3.2.1.23 Cluster_1100259 Cluster_1875454 Cluster_1102874 EC:6.3.5.3 Cluster_0418309 Cluster_1809265 EC:4.2.1.20 EC:2.1.1.222 Cluster_1159039 Cluster_0847499 Cluster_1774740 Cluster_1512448 Cluster_1700573 Cluster_0257405 Cluster_0189995 Cluster_0714624 EC:3.5.1.28 Cluster_0089802 Cluster_0362237 Cluster_0997491 Cluster_0901723 Cluster_1067413 Cluster_0207207 Cluster_0551396 Cluster_1199471 Cluster_0825282 Cluster_1135680 Cluster_0928848,Non,No
HalfMibigHalfGenome_4977,Cluster_0515330 Cluster_0766024 EC:2.3.1.94 Cluster_0135894 Cluster_0800916 Cluster_1255414 Cluster_1869715 Cluster_0040592 Cluster_1330618,Non,No
HalfMibigHalfGenome_4978,Cluster_1335965 EC:3.2.2.28 Cluster_1747296 EC:2.7.8.5 EC:2.6.1.9 Cluster_0411835 Cluster_1085112 Cluster_0745654 Cluster_0994121 Cluster_0546659 Cluster_1278512 EC:6.2.1.3 Cluster_0966815 Cluster_0284193 Cluster_0410901 Cluster_0697470 Cluster_0832358 Cluster_1490640 Cluster_0030758 Cluster_0116040 Cluster_0105573 Cluster_0909082 Cluster_1412847 Cluster_1250104 Cluster_0359841 Cluster_1079530 Cluster_1420597 Cluster_1616021 Cluster_1375280 Cluster_1739847 Cluster_1613551 EC:2.7.11.1 Cluster_0337987 Cluster_0737646 Cluster_0415637 EC:3.6.3.17 Cluster_0922143 Cluster_1374484 Cluster_0799553,Non,No
HalfMibigHalfGenome_4979,Cluster_1013303 Cluster_1534692 Cluster_1714433 Cluster_0970273 Cluster_0994172 Cluster_1255844 Cluster_1579119 Cluster_0227379 Cluster_1483012,Non,No
HalfMibigHalfGenome_4980,Cluster_1606378 Cluster_1812414 Cluster_1624179 Cluster_1445221 Cluster_1543574 Cluster_0922463 EC:2.7.1.189 Cluster_1531943 Cluster_1744218 Cluster_1683159 Cluster_0113983 Cluster_0620867 Cluster_0182615 EC:3.2.2.9 EC:2.3.1.74 Cluster_1818968 Cluster_1646244,Non,No
HalfMibigHalfGenome_4981,Cluster_1339916 EC:2.3.1.15 Cluster_1690299 EC:1.14.99.46 Cluster_0075764 Cluster_0947447 EC:2.3.1.117 Cluster_0248521 Cluster_0969645 Cluster_1331319 Cluster_0919103 Cluster_1068460 Cluster_1407766 Cluster_0999175 Cluster_0389761 Cluster_1780452 Cluster_0193314 Cluster_0781903 Cluster_0598055 Cluster_0724126 Cluster_0807408 Cluster_1295452 Cluster_1388344 Cluster_1171046,Non,No
HalfMibigHalfGenome_4982,Cluster_0966815 Cluster_0469184 Cluster_1574680 Cluster_0197673 Cluster_1809265 Cluster_0897526 Cluster_0619986 Cluster_1187853 Cluster_0845105 EC:4.1.3.27 Cluster_1202069,Non,No
HalfMibigHalfGenome_4983,Cluster_1199471 Cluster_0087954 Cluster_0983609 Cluster_1078006 Cluster_1480057 EC:2.7.7.58 Cluster_1812500 Cluster_0339609 Cluster_0726836 Cluster_0671858 Cluster_0257772 Cluster_0442076 Cluster_0700361 Cluster_0032639 Cluster_0746099 Cluster_0561280 Cluster_0598671 Cluster_0780556 Cluster_0812994 Cluster_0965099 Cluster_0176580 Cluster_1697724 Cluster_0392390 Cluster_0293624 Cluster_0961172 Cluster_0375941 Cluster_1379561 Cluster_0454800 Cluster_0854977 Cluster_0253193 Cluster_1400630 Cluster_1557044 Cluster_0083880 Cluster_0779982 Cluster_1159173 EC:2.3.1.94 Cluster_0662321 Cluster_1379919 Cluster_0742395 EC:3.1.21.4 Cluster_0509958 Cluster_1694265 Cluster_0284193 Cluster_0186070 EC:3.5.4.19 Cluster_1257611 Cluster_1078006 EC:4.1.1.48 Cluster_0169864 EC:2.3.1.179 Cluster_1024048 Cluster_1766761 EC:3.1.4.46,Non,No
HalfMibigHalfGenome_4984,EC:2.7.10.2 Cluster_1255414 Cluster_0728002 Cluster_0670523 Cluster_1104033 Cluster_1207787 EC:2.7.1.148 EC:3.4.13.19,Non,No
HalfMibigHalfGenome_4985,Cluster_1536421 Cluster_1555084 Cluster_0270275 Cluster_1467946 Cluster_0836295 EC:5.5.1.2 Cluster_0622228 EC:3.5.3.1,Non,No
HalfMibigHalfGenome_4986,Cluster_0580918 Cluster_0616194 Cluster_0559084 Cluster_0004724 Cluster_1019642 Cluster_1593178 EC:2.1.2.2 Cluster_0193099 Cluster_0929395 EC:2.7.7.80 Cluster_1524196 Cluster_0774713 Cluster_1606065 Cluster_1126984 Cluster_0181470 Cluster_1052945 Cluster_0677391,Non,No
HalfMibigHalfGenome_4987,Cluster_1555084 Cluster_1266321 EC:2.1.1.298 Cluster_0255622 Cluster_1158986 Cluster_0052449 Cluster_0758494 Cluster_0217359 Cluster_0838663,Non,No
HalfMibigHalfGenome_4988,Cluster_0775418 Cluster_1639562 EC:4.2.1.46 Cluster_0267503 Cluster_1159173 Cluster_0948766 Cluster_0764716 Cluster_1905848,Non,No
HalfMibigHalfGenome_4989,Cluster_1328967 Cluster_0393170 Cluster_1274850 Cluster_0176575 EC:2.1.4.2 Cluster_0504390 Cluster_1701318 Cluster_1471109 Cluster_0701624 EC:1.1.1.79 Cluster_0192724 Cluster_1841688 Cluster_0397743 EC:2.3.1.180 Cluster_1271909 Cluster_1809265 Cluster_1354170 Cluster_1747296 Cluster_1709802 Cluster_1052945 EC:3.5.4.10 Cluster_0934094 Cluster_0405464 Cluster_0155140 EC:1.3.99.29 EC:2.5.1.41 Cluster_1018479 Cluster_1369259 Cluster_1224699 Cluster_0618865 Cluster_1291524 Cluster_1435783 Cluster_1199471 Cluster_0950618,Non,No
HalfMibigHalfGenome_4990,Cluster_0947447 Cluster_0945462 Cluster_0604727 Cluster_1069295 Cluster_1606065 Cluster_0295155 Cluster_1850126 EC:3.1.1.29 Cluster_0748339 Cluster_0692109 EC:6.2.1.3 Cluster_1465054 Cluster_0815340 EC:2.1.1.133 Cluster_1243812 Cluster_0001464,Non,No
HalfMibigHalfGenome_4991,Cluster_0400243 Cluster_1331319 Cluster_1339804 Cluster_1869715 Cluster_1863058 Cluster_0249086 EC:3.1.1.29 Cluster_0583916 EC:3.1.13.1 Cluster_1073957 Cluster_0509352 Cluster_0295513 Cluster_0307841 Cluster_1859823 Cluster_0880867,Non,No
HalfMibigHalfGenome_4992,EC:4.2.1.46 Cluster_0662338 Cluster_1378715 Cluster_0645617 Cluster_0543421 Cluster_1860349 Cluster_0931643 EC:6.2.1.3 Cluster_0115642 Cluster_1350797 Cluster_0297796 Cluster_0222404 Cluster_0165693 Cluster_0195125 Cluster_1306660 EC:1.13.12.16 Cluster_0619611,Non,No
HalfMibigHalfGenome_4993,Cluster_1184475 Cluster_0895393 EC:2.7.7.59 Cluster_1882849 Cluster_0833116 Cluster_1104214 Cluster_0126437 Cluster_0956245 Cluster_1474529 Cluster_0512977 Cluster_1598095 Cluster_1384695 Cluster_0770765 Cluster_0022025 Cluster_1207787 Cluster_1554541 Cluster_0124074 Cluster_1606269 Cluster_0074467,Non,No
HalfMibigHalfGenome_4994,EC:2.1.1.197 Cluster_0845583 Cluster_1403075 EC:1.3.1.86 EC:2.1.1.222 Cluster_1200931 EC:2.3.1.179 Cluster_0447434 Cluster_1596070 Cluster_1139510 EC:2.7.7.50 Cluster_1415740 Cluster_0851897 Cluster_1356148 Cluster_0126437 Cluster_1100923 EC:2.7.1.24 Cluster_0966753 Cluster_0249086 Cluster_0105503 Cluster_0893112 Cluster_0364863 Cluster_0783061 EC:3.1.3.39 Cluster_1451797 Cluster_0010738 EC:6.2.1.3 Cluster_1588182 Cluster_0312751 Cluster_0501056 Cluster_0234798,Non,No
HalfMibigHalfGenome_4995,Cluster_1872903 Cluster_0573164 Cluster_1422016 Cluster_0711757,Non,No
HalfMibigHalfGenome_4996,Cluster_0095104 Cluster_0707993 Cluster_0662321 Cluster_1000430 Cluster_1517150 Cluster_1854971 Cluster_0675580 Cluster_1830049 EC:2.7.1.31 Cluster_0067576 Cluster_0755829 EC:1.5.5.1 Cluster_0399857 Cluster_1424969 Cluster_0952415 Cluster_0589046,Non,No
HalfMibigHalfGenome_4997,Cluster_1701376 Cluster_1044407 Cluster_0204014 Cluster_0461104 Cluster_0813723 Cluster_1047893 Cluster_0691529 Cluster_0901555,Non,No
HalfMibigHalfGenome_4998,Cluster_1123659 Cluster_1200500,Non,No
HalfMibigHalfGenome_4999,EC:2.7.1.26 Cluster_1044407 Cluster_1044407 Cluster_1470696 EC:2.3.1.184 Cluster_0617371 Cluster_1475623 EC:3.5.4.12 Cluster_0008972 Cluster_0406134 Cluster_1257549 Cluster_1254088 Cluster_1867471 Cluster_0612121 Cluster_0966815,Non,No
HalfMibigHalfGenome_5000,Cluster_1081242 EC:4.3.1.24 Cluster_1512867 Cluster_0899285 Cluster_1404060,Non,No
HalfMibigHalfGenome_5001,Cluster_1144314 Cluster_1206131 Cluster_0872198 Cluster_1349926 Cluster_0196162 Cluster_0510046 Cluster_0743905 Cluster_0189279 EC:3.5.4.13 Cluster_0683690 EC:1.1.1.17 Cluster_0779982 Cluster_1333747 Cluster_1308801 Cluster_0927259 Cluster_1451797 Cluster_0916176 EC:2.7.1.19 Cluster_1637734 Cluster_1891212 Cluster_1281899 Cluster_0980407 Cluster_1572759 Cluster_0846291 Cluster_1142152 Cluster_1660792 EC:2.5.1.55 Cluster_1219616 EC:3.6.3.28 Cluster_1398716 Cluster_0799206 Cluster_0226136 Cluster_0333432 EC:1.14.13.121 Cluster_1326948 Cluster_1030607 Cluster_0630219 Cluster_1384093 Cluster_1336333 Cluster_0307841 EC:4.2.1.46,Non,No
HalfMibigHalfGenome_5002,Cluster_0226683 Cluster_1176632 Cluster_1124113 Cluster_0714518 Cluster_0519424 Cluster_1370069,Non,No
HalfMibigHalfGenome_5003,Cluster_1192257 Cluster_0172514 Cluster_0424671 Cluster_1499106 Cluster_1500475 Cluster_1124421 Cluster_0465771 Cluster_0216215 Cluster_0130209 Cluster_0247640 Cluster_1036461,Non,No
HalfMibigHalfGenome_5004,Cluster_1821912 Cluster_1791264 Cluster_1862164 Cluster_0425709 Cluster_1646248 EC:2.7.7.8 Cluster_0115494 Cluster_1571497 Cluster_1592650 Cluster_0742073 Cluster_1053093 Cluster_1820270 Cluster_1119554 Cluster_0038809 EC:3.2.2.28 Cluster_0668370 Cluster_0091004 Cluster_1652092 Cluster_0585185 Cluster_1405963 Cluster_0451518 Cluster_1256738 Cluster_0410901 Cluster_1444980 Cluster_1044407,Non,No
HalfMibigHalfGenome_5005,Cluster_1365124 Cluster_1044448 Cluster_1517332 Cluster_0100671 Cluster_1809265 Cluster_0641043 Cluster_1507856 EC:3.5.4.11 Cluster_0844170 Cluster_0912088 Cluster_0113846 Cluster_0402946,Non,No
HalfMibigHalfGenome_5006,EC:3.4.21.107 Cluster_1043466 Cluster_0743138 Cluster_0176575 Cluster_0409074 Cluster_1666084 Cluster_0476844 Cluster_0111600 Cluster_1793384 Cluster_0426847 Cluster_1150942 Cluster_1797009 EC:1.1.1.100,Non,No
HalfMibigHalfGenome_5007,Cluster_0719619 Cluster_0242179 Cluster_1657883 Cluster_0900087 Cluster_1295452,Non,No
HalfMibigHalfGenome_5008,Cluster_0819921 Cluster_1596604 Cluster_0801139 Cluster_0252035 Cluster_0073687 Cluster_0391124 EC:2.3.1.234 Cluster_1040619 Cluster_0987644 Cluster_1044407 Cluster_1123659 Cluster_0741288 Cluster_1539570 Cluster_1695158 Cluster_1818740 Cluster_1519282 Cluster_1819092 Cluster_1436510 Cluster_1454511 Cluster_1716073,Non,No
HalfMibigHalfGenome_5009,Cluster_0072736 Cluster_0230495 Cluster_0287788 Cluster_0206285 EC:2.3.1.238 Cluster_1366959 Cluster_1680828 Cluster_1245150 Cluster_1610954 Cluster_0958142 Cluster_0498729 Cluster_0381063 EC:2.1.1.174 Cluster_1714433 Cluster_0330345 EC:4.1.1.49 Cluster_1340357 Cluster_0512516 Cluster_0871557 Cluster_1402209 Cluster_0724249 EC:1.1.1.11 Cluster_1762571 Cluster_0841836 Cluster_1398901 Cluster_1200714 Cluster_1444848 Cluster_0679729 Cluster_0454800 Cluster_1207787 Cluster_0651212 Cluster_1613551 EC:2.3.1.57 Cluster_1645307,Non,No
HalfMibigHalfGenome_5010,Cluster_1193549 Cluster_0571065 Cluster_0535699 Cluster_0644143 Cluster_1809265 Cluster_0040592 Cluster_1501678,Non,No
HalfMibigHalfGenome_5011,Cluster_1067861 Cluster_1314411 Cluster_1247555 Cluster_0316927 Cluster_1448213 Cluster_0555525 Cluster_1207282 Cluster_1218646 EC:2.7.4.23,Non,No
HalfMibigHalfGenome_5012,Cluster_0598988 Cluster_0263899 Cluster_0720539 Cluster_1541424 Cluster_0028627 Cluster_0739451 Cluster_1298941 Cluster_0230495 Cluster_1849183 Cluster_1762385 Cluster_1199690 Cluster_0764946 Cluster_0442068 Cluster_0377030 Cluster_0045026 Cluster_1342364 Cluster_0898931 EC:6.2.1.3 Cluster_1134191 Cluster_0879841 Cluster_0314905 Cluster_0740309 Cluster_0306791 Cluster_1609367,Non,No
HalfMibigHalfGenome_5013,EC:1.3.1.86 Cluster_0577221 Cluster_1274020 EC:1.3.1.98 Cluster_0785289 Cluster_0614931 Cluster_1818847,Non,No
HalfMibigHalfGenome_5014,Cluster_1133114 Cluster_1044407 Cluster_0474661 Cluster_0891096 Cluster_1037897,Non,No
HalfMibigHalfGenome_5015,Cluster_0809302 Cluster_1300402 Cluster_0805550 Cluster_0277771 Cluster_0641135 Cluster_1267118 EC:3.2.1.1 EC:2.3.3.9 Cluster_1614463 Cluster_0947052 Cluster_0070878 Cluster_1301795 Cluster_0559006 Cluster_0247725 EC:6.2.1.3 EC:5.4.99.18 Cluster_1261424 Cluster_0755446 EC:2.6.1.11 Cluster_1166213 Cluster_1581220 Cluster_1259961,Non,No
HalfMibigHalfGenome_5016,Cluster_0512516 EC:3.3.2.1 EC:4.2.1.136 Cluster_1747860 Cluster_1159173 Cluster_0578688 Cluster_0314009 Cluster_0230025 Cluster_0913776 EC:1.10.3.14 Cluster_0815979 Cluster_1142073 Cluster_0975943 EC:2.6.1.39 Cluster_1352088 Cluster_1088754 Cluster_1531943 EC:6.3.1.5 EC:2.1.1.307 Cluster_1422394 EC:3.4.21.92 Cluster_1632401 Cluster_0313064 Cluster_1016382 Cluster_1324087 Cluster_0808464 Cluster_1794220 Cluster_0284193 Cluster_0349490 EC:2.6.1.101 Cluster_0662321 Cluster_1621744 Cluster_0325745,Non,No
HalfMibigHalfGenome_5017,Cluster_0410901 Cluster_1404702 Cluster_0735926,Non,No
HalfMibigHalfGenome_5018,Cluster_1021202 Cluster_0646080 Cluster_0092886 EC:5.2.1.8,Non,No
HalfMibigHalfGenome_5019,Cluster_1040299 Cluster_0895393 Cluster_0311116 Cluster_1306517 Cluster_1843261 Cluster_0287720 Cluster_1738705 EC:5.1.3.13 EC:1.6.5.3 Cluster_0641043 Cluster_0897526 Cluster_0881280 Cluster_0351926,Non,No
HalfMibigHalfGenome_5020,Cluster_1192257 Cluster_1243849 Cluster_1460144 Cluster_0841407 EC:1.1.1.27 EC:2.3.1.40 Cluster_0200429 Cluster_1313764 Cluster_0608304 Cluster_1483340 Cluster_0426393 Cluster_1044407 EC:2.6.1.57 Cluster_0633010 Cluster_1513460 Cluster_0983199 Cluster_0410901 EC:3.6.3.44 Cluster_0632071,Non,No
HalfMibigHalfGenome_5021,Cluster_0818853 Cluster_1759609 Cluster_0653629 Cluster_0574088 Cluster_0239339 EC:4.2.1.46 Cluster_0053330,Non,No
HalfMibigHalfGenome_5022,Cluster_0735078 EC:2.1.1.197 EC:2.5.1.15 Cluster_0534204 Cluster_0299640 Cluster_0471678 EC:4.2.1.46 Cluster_1046056 EC:2.4.1.18 Cluster_0510979 Cluster_0173580 Cluster_1870563 Cluster_1860055 EC:4.2.1.10 Cluster_1338377,Non,No
HalfMibigHalfGenome_5023,Cluster_0204998 Cluster_1441877 Cluster_1330216 EC:2.2.1.1 Cluster_1676552 Cluster_0857832,Non,No
HalfMibigHalfGenome_5024,EC:2.7.1.170 Cluster_1013303 Cluster_0627527 Cluster_0510830 Cluster_1176798 Cluster_1809758 Cluster_0636189 Cluster_1835988 Cluster_1238146 Cluster_0188057 Cluster_1136131 Cluster_0424934 Cluster_0521710 Cluster_1359557,Non,No
